 [STATUS] 	Installation started 9/15/2022 2:56:29 PM...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\dan16_nurik.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File dan16_nurik.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file dan16_nurik.utc...
 [Install] 	Finished updating GFF file "dan16_nurik.utc" in "modules\danm16.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "dan16_nurik.utc" in archive "danm16.mod".
 [Install] 	GFF FILE: ebo_bast_vision.dlg and ebo_bast_vision.dlg.
 [Install] 	GFF FILE: ebo_bast_vision.dlg and ebo_bast_vision.dlg.
 [Install] 	GFF Check: 1_ebo_bast_vision.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\ebo_m12aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_ebo_bast_vision.dlg ebo_bast_vision.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_ebo_bast_vision..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "ebo_bast_vision.dlg" already exists in archive "ebo_m12aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\ebo_bast_vision.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File ebo_bast_vision.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file ebo_bast_vision.dlg...
 [Install] 	Added new field to GFF file ebo_bast_vision.dlg...
 [Install] 	Added new field to GFF file ebo_bast_vision.dlg...
 [Install] 	Finished updating GFF file "ebo_bast_vision.dlg" in "modules\ebo_m12aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "ebo_bast_vision.dlg" in archive "ebo_m12aa.mod".
 [Install] 	GFF FILE: ebo_carth.dlg and ebo_carth.dlg.
 [Install] 	GFF FILE: ebo_carth.dlg and ebo_carth.dlg.
 [Install] 	GFF Check: 1_ebo_carth.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\ebo_m40ad.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_ebo_carth.dlg ebo_carth.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_ebo_carth..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "ebo_carth.dlg" already exists in archive "ebo_m40ad.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\ebo_carth.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File ebo_carth.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file ebo_carth.dlg...
 [Install] 	Added new field to GFF file ebo_carth.dlg...
 [Install] 	Added new field to GFF file ebo_carth.dlg...
 [Install] 	Added new field to GFF file ebo_carth.dlg...
 [Install] 	Added new field to GFF file ebo_carth.dlg...
 [Install] 	Added new field to GFF file ebo_carth.dlg...
 [Install] 	Added new field to GFF file ebo_carth.dlg...
 [Install] 	Added new field to GFF file ebo_carth.dlg...
 [Install] 	Added new field to GFF file ebo_carth.dlg...
 [Install] 	Added new field to GFF file ebo_carth.dlg...
 [Install] 	Added new field to GFF file ebo_carth.dlg...
 [Install] 	Finished updating GFF file "ebo_carth.dlg" in "modules\ebo_m40ad.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "ebo_carth.dlg" in archive "ebo_m40ad.mod".
 [Install] 	GFF FILE: ebo41aa_m12aa.git and m12aa.git.
 [Install] 	GFF FILE: ebo41aa_m12aa.git and m12aa.git.
 [Install] 	GFF Check: 1_m12aa.git.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\ebo_m41aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_m12aa.git m12aa.git..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .git and git.
 [Install] 	GFF Check: Special_m12aa..git  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "m12aa.git" already exists in archive "ebo_m41aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\m12aa.git.
 [Install] 	GFF File result: True.
 [Install] 	GFF File m12aa.git does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file m12aa.git...
 [Install] 	Added new field to GFF file m12aa.git...
 [Install] 	Finished updating GFF file "m12aa.git" in "modules\ebo_m41aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "m12aa.git" in archive "ebo_m41aa.mod".
 [Install] 	GFF FILE: end_cut01.dlg and end_cut01.dlg.
 [Install] 	GFF FILE: end_cut01.dlg and end_cut01.dlg.
 [Install] 	GFF Check: 1_end_cut01.dlg.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\end_m01aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_end_cut01.dlg end_cut01.dlg..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .dlg and dlg.
 [Install] 	GFF Check: Special_end_cut01..dlg  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "end_cut01.dlg" already exists in archive "end_m01aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\end_cut01.dlg.
 [Install] 	GFF File result: True.
 [Install] 	GFF File end_cut01.dlg does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file end_cut01.dlg...
 [Install] 	Added new field to GFF file end_cut01.dlg...
 [Install] 	Finished updating GFF file "end_cut01.dlg" in "modules\end_m01aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "end_cut01.dlg" in archive "end_m01aa.mod".
 [Install] 	GFF FILE: end_door19.utd and end_door19.utd.
 [Install] 	GFF FILE: end_door19.utd and end_door19.utd.
 [Install] 	GFF Check: 1_end_door19.utd.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\end_m01aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_end_door19.utd end_door19.utd..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utd and utd.
 [Install] 	GFF Check: Special_end_door19..utd  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "end_door19.utd" already exists in archive "end_m01aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\end_door19.utd.
 [Install] 	GFF File result: True.
 [Install] 	GFF File end_door19.utd does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file end_door19.utd...
 [Install] 	Finished updating GFF file "end_door19.utd" in "modules\end_m01aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "end_door19.utd" in archive "end_m01aa.mod".
 [Install] 	GFF FILE: footlker003.utp and footlker003.utp.
 [Install] 	GFF FILE: footlker003.utp and footlker003.utp.
 [Install] 	GFF Check: 1_footlker003.utp.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm27aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_footlker003.utp footlker003.utp..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utp and utp.
 [Install] 	GFF Check: Special_footlker003..utp  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "footlker003.utp" already exists in archive "manm27aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\footlker003.utp.
 [Install] 	GFF File result: True.
 [Install] 	GFF File footlker003.utp does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file footlker003.utp...
 [Install] 	Added new field to GFF file footlker003.utp...
 [Install] 	Added new field to GFF file footlker003.utp...
 [Install] 	Added new field to GFF file footlker003.utp...
 [Install] 	Added new field to GFF file footlker003.utp...
 [Install] 	Added new field to GFF file footlker003.utp...
 [Install] 	Added new field to GFF file footlker003.utp...
 [Install] 	Finished updating GFF file "footlker003.utp" in "modules\manm27aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "footlker003.utp" in archive "manm27aa.mod".
 [Install] 	GFF FILE: g_a_class9010.uti and g_a_class9010.uti.
 [Install] 	GFF FILE: g_a_class9010.uti and g_a_class9010.uti.
 [Install] 	Copying file g_a_class9010.uti to Override folder...
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_a_class9010.uti does exists: C:\Users\angku\Saved Games\Star Wars - KotOR\override\.
 [Install] 	Modifying GFF file g_a_class9010.uti...
 [Install] 	Finished updating GFF file "g_a_class9010.uti"...
 [Install] 	GFF FILE: g_assassindrd01.utc and g_assassindrd01.utc.
 [Install] 	GFF FILE: g_assassindrd01.utc and g_assassindrd01.utc.
 [Install] 	Copying file g_assassindrd01.utc to Override folder...
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_assassindrd01.utc does exists: C:\Users\angku\Saved Games\Star Wars - KotOR\override\.
 [Install] 	Modifying GFF file g_assassindrd01.utc...
 [Install] 	Finished updating GFF file "g_assassindrd01.utc"...
 [Install] 	GFF FILE: g_assassindrd02.utc and g_assassindrd02.utc.
 [Install] 	GFF FILE: g_assassindrd02.utc and g_assassindrd02.utc.
 [Install] 	Copying file g_assassindrd02.utc to Override folder...
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_assassindrd02.utc does exists: C:\Users\angku\Saved Games\Star Wars - KotOR\override\.
 [Install] 	Modifying GFF file g_assassindrd02.utc...
 [Install] 	Finished updating GFF file "g_assassindrd02.utc"...
 [Install] 	GFF FILE: g_assaultdroid01.utc and g_assaultdroid01.utc.
 [Install] 	GFF FILE: g_assaultdroid01.utc and g_assaultdroid01.utc.
 [Install] 	Copying file g_assaultdroid01.utc to Override folder...
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_assaultdroid01.utc does exists: C:\Users\angku\Saved Games\Star Wars - KotOR\override\.
 [Install] 	Modifying GFF file g_assaultdroid01.utc...
 [Install] 	Finished updating GFF file "g_assaultdroid01.utc"...
 [Install] 	GFF FILE: g_assaultdroid02.utc and g_assaultdroid02.utc.
 [Install] 	GFF FILE: g_assaultdroid02.utc and g_assaultdroid02.utc.
 [Install] 	Copying file g_assaultdroid02.utc to Override folder...
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_assaultdroid02.utc does exists: C:\Users\angku\Saved Games\Star Wars - KotOR\override\.
 [Install] 	Modifying GFF file g_assaultdroid02.utc...
 [Install] 	Finished updating GFF file "g_assaultdroid02.utc"...
 [Install] 	GFF FILE: g_assaultdroid03.utc and g_assaultdroid03.utc.
 [Install] 	GFF FILE: g_assaultdroid03.utc and g_assaultdroid03.utc.
 [Install] 	Copying file g_assaultdroid03.utc to Override folder...
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_assaultdroid03.utc does exists: C:\Users\angku\Saved Games\Star Wars - KotOR\override\.
 [Install] 	Modifying GFF file g_assaultdroid03.utc...
 [Install] 	Finished updating GFF file "g_assaultdroid03.utc"...
 [Install] 	GFF FILE: g_combatdroid01.utc and g_combatdroid01.utc.
 [Install] 	GFF FILE: g_combatdroid01.utc and g_combatdroid01.utc.
 [Install] 	Copying file g_combatdroid01.utc to Override folder...
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_combatdroid01.utc does exists: C:\Users\angku\Saved Games\Star Wars - KotOR\override\.
 [Install] 	Modifying GFF file g_combatdroid01.utc...
 [Install] 	Finished updating GFF file "g_combatdroid01.utc"...
 [Install] 	GFF FILE: g_jagi.utc and g_jagi.utc.
 [Install] 	GFF FILE: g_jagi.utc and g_jagi.utc.
 [Install] 	Copying file g_jagi.utc to Override folder...
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_jagi.utc does exists: C:\Users\angku\Saved Games\Star Wars - KotOR\override\.
 [Install] 	Modifying GFF file g_jagi.utc...
 [Install] 	Finished updating GFF file "g_jagi.utc"...
 [Install] 	GFF FILE: g_jagi001.utc and g_jagi001.utc.
 [Install] 	GFF FILE: g_jagi001.utc and g_jagi001.utc.
 [Install] 	GFF Check: 1_g_jagi001.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\tat_m18aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_g_jagi001.utc g_jagi001.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_g_jagi001..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "g_jagi001.utc" already exists in archive "tat_m18aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\g_jagi001.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_jagi001.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file g_jagi001.utc...
 [Install] 	Finished updating GFF file "g_jagi001.utc" in "modules\tat_m18aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "g_jagi001.utc" in archive "tat_m18aa.mod".
 [Install] 	GFF FILE: g_lena.utc and g_lena.utc.
 [Install] 	GFF FILE: g_lena.utc and g_lena.utc.
 [Install] 	Copying file g_lena.utc to Override folder...
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_lena.utc does exists: C:\Users\angku\Saved Games\Star Wars - KotOR\override\.
 [Install] 	Modifying GFF file g_lena.utc...
 [Install] 	Finished updating GFF file "g_lena.utc"...
 [Install] 	GFF FILE: g_malare.utc and g_malare.utc.
 [Install] 	GFF FILE: g_malare.utc and g_malare.utc.
 [Install] 	Copying file g_malare.utc to Override folder...
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_malare.utc does exists: C:\Users\angku\Saved Games\Star Wars - KotOR\override\.
 [Install] 	Modifying GFF file g_malare.utc...
 [Install] 	Finished updating GFF file "g_malare.utc"...
 [Install] 	GFF FILE: g_sithtroop004.utc and g_sithtroop004.utc.
 [Install] 	GFF FILE: g_sithtroop004.utc and g_sithtroop004.utc.
 [Install] 	GFF Check: 1_g_sithtroop004.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\lev_m40ac.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_g_sithtroop004.utc g_sithtroop004.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_g_sithtroop004..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "g_sithtroop004.utc" already exists in archive "lev_m40ac.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\g_sithtroop004.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_sithtroop004.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file g_sithtroop004.utc...
 [Install] 	Finished updating GFF file "g_sithtroop004.utc" in "modules\lev_m40ac.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "g_sithtroop004.utc" in archive "lev_m40ac.mod".
 [Install] 	GFF FILE: g_sithtroop007.utc and g_sithtroop007.utc.
 [Install] 	GFF FILE: g_sithtroop007.utc and g_sithtroop007.utc.
 [Install] 	GFF Check: 1_g_sithtroop007.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\manm26ad.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_g_sithtroop007.utc g_sithtroop007.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_g_sithtroop007..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "g_sithtroop007.utc" already exists in archive "manm26ad.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\g_sithtroop007.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_sithtroop007.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file g_sithtroop007.utc...
 [Install] 	Finished updating GFF file "g_sithtroop007.utc" in "modules\manm26ad.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "g_sithtroop007.utc" in archive "manm26ad.mod".
 [Install] 	GFF FILE: g_turretbl009.utc and g_turretbl009.utc.
 [Install] 	GFF FILE: g_turretbl009.utc and g_turretbl009.utc.
 [Install] 	GFF Check: 1_g_turretbl009.utc.
 [Install] 	GFF Check: 2_C:\Users\angku\Saved Games\Star Wars - KotOR\modules\unk_m44aa.mod.
 [Install] 	GFF Check: 3.
 [Install] 	GFF Check: 4_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\_erfpath_temp.
 [Install] 	GFF Check: 5_g_turretbl009.utc g_turretbl009.utc..
 [Install] 	GFF Check: 6.
 [Install] 	GFF Check: SPECIAL_ ResType is .utc and utc.
 [Install] 	GFF Check: Special_g_turretbl009..utc  Overwrite: 0.
 [Install] 	GFF Check: 7_Extracting file from ERF..
 [Install] 	File "g_turretbl009.utc" already exists in archive "unk_m44aa.mod", modifying existing file...
 [Install] 	GFF Check: 10_C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\g_turretbl009.utc.
 [Install] 	GFF File result: True.
 [Install] 	GFF File g_turretbl009.utc does exists: C:\Users\angku\Documents\KotOR Mods\KOTOR 1 Community Patch v1.9.2\tslpatchdata\erfpatch_temp\.
 [Install] 	Modifying GFF file g_turretbl009.utc...
 [Install] 	Finished updating GFF file "g_turretbl009.utc" in "modules\unk_m44aa.mod"...
 [Install] 	GFF Check: 0_Preparing to load ERF.
 [Install] 	GFF Check: 0_ERF is Loaded.
 [Install] 	GFF Check: 0_Added file.
 [Install] 	GFF Check: 0_Saved ERF.
 [Install] 	Saving modified file "g_turretbl009.utc" in archive "unk_m44aa.mod".
